"TIME","GEO","UNIT","NACE_R2","NA_ITEM","Value","Flag and Footnotes"
"2016","Montenegro","Jeweilige Preise, Millionen Euro","Erbringung von Finanz- und Versicherungsdienstleistungen","Bruttowertschöpfung","175,0",""
"2016","Montenegro","Jeweilige Preise, Millionen Euro","Grundstücks- und Wohnungswesen","Bruttowertschöpfung","234,0",""
"2016","Montenegro","Jeweilige Preise, Millionen Euro","Erbringung von freiberuflichen, wissenschaftlichen und technischen Dienstleistungen, Erbringung von sonstigen wirtschaftlichen Dienstleistungen","Bruttowertschöpfung","165,7",""
"2016","Montenegro","Jeweilige Preise, Millionen Euro","Öffentliche Verwaltung, Verteidigung, Erziehung und Unterricht, Gesundheits- und Sozialwesen","Bruttowertschöpfung","612,7",""
"2016","Montenegro","Jeweilige Preise, Millionen Euro","Kunst, Unterhaltung und Erholung; Erbringung von sonstigen Dienstleistungen; Private Haushalte, exterritoriale Organisationen und Körperschaften","Bruttowertschöpfung","98,2",""
"2016","Nordmazedonien","Jeweilige Preise, Millionen Euro","Insgesamt - alle NACE-Wirtschaftszweige","Bruttowertschöpfung","8.370,8",""
"2016","Nordmazedonien","Jeweilige Preise, Millionen Euro","Land- und Forstwirtschaft, Fischerei","Bruttowertschöpfung","885,8",""
"2016","Nordmazedonien","Jeweilige Preise, Millionen Euro","Industrie (ohne Baugewerbe)","Bruttowertschöpfung","1.646,6",""
"2016","Nordmazedonien","Jeweilige Preise, Millionen Euro","Verarbeitendes Gewerbe/Herstellung von Waren","Bruttowertschöpfung","1.186,7",""
"2016","Nordmazedonien","Jeweilige Preise, Millionen Euro","Baugewerbe/Bau","Bruttowertschöpfung","667,4",""
"2016","Nordmazedonien","Jeweilige Preise, Millionen Euro","Handel, Instandhaltung, Verkehr, Gastgewerbe/Beherbergung und Gastronomie","Bruttowertschöpfung","1.835,4",""
"2016","Nordmazedonien","Jeweilige Preise, Millionen Euro","Information und Kommunikation","Bruttowertschöpfung","294,9",""
"2016","Nordmazedonien","Jeweilige Preise, Millionen Euro","Erbringung von Finanz- und Versicherungsdienstleistungen","Bruttowertschöpfung","285,4",""
"2016","Nordmazedonien","Jeweilige Preise, Millionen Euro","Grundstücks- und Wohnungswesen","Bruttowertschöpfung","968,2",""
"2016","Nordmazedonien","Jeweilige Preise, Millionen Euro","Erbringung von freiberuflichen, wissenschaftlichen und technischen Dienstleistungen, Erbringung von sonstigen wirtschaftlichen Dienstleistungen","Bruttowertschöpfung","326,0",""
"2016","Nordmazedonien","Jeweilige Preise, Millionen Euro","Öffentliche Verwaltung, Verteidigung, Erziehung und Unterricht, Gesundheits- und Sozialwesen","Bruttowertschöpfung","1.196,1",""
"2016","Nordmazedonien","Jeweilige Preise, Millionen Euro","Kunst, Unterhaltung und Erholung; Erbringung von sonstigen Dienstleistungen; Private Haushalte, exterritoriale Organisationen und Körperschaften","Bruttowertschöpfung","265,0",""
"2016","Albanien","Jeweilige Preise, Millionen Euro","Insgesamt - alle NACE-Wirtschaftszweige","Bruttowertschöpfung","9.400,1",""
"2016","Albanien","Jeweilige Preise, Millionen Euro","Land- und Forstwirtschaft, Fischerei","Bruttowertschöpfung","2.127,9",""
"2016","Albanien","Jeweilige Preise, Millionen Euro","Industrie (ohne Baugewerbe)","Bruttowertschöpfung","1.312,0",""
"2016","Albanien","Jeweilige Preise, Millionen Euro","Verarbeitendes Gewerbe/Herstellung von Waren","Bruttowertschöpfung","609,4",""
"2016","Albanien","Jeweilige Preise, Millionen Euro","Baugewerbe/Bau","Bruttowertschöpfung","954,3",""
"2016","Albanien","Jeweilige Preise, Millionen Euro","Handel, Instandhaltung, Verkehr, Gastgewerbe/Beherbergung und Gastronomie","Bruttowertschöpfung","1.706,7",""
"2016","Albanien","Jeweilige Preise, Millionen Euro","Information und Kommunikation","Bruttowertschöpfung","330,1",""
"2016","Albanien","Jeweilige Preise, Millionen Euro","Erbringung von Finanz- und Versicherungsdienstleistungen","Bruttowertschöpfung","260,5",""
"2016","Albanien","Jeweilige Preise, Millionen Euro","Grundstücks- und Wohnungswesen","Bruttowertschöpfung","624,9",""
"2016","Albanien","Jeweilige Preise, Millionen Euro","Erbringung von freiberuflichen, wissenschaftlichen und technischen Dienstleistungen, Erbringung von sonstigen wirtschaftlichen Dienstleistungen","Bruttowertschöpfung","623,2",""
"2016","Albanien","Jeweilige Preise, Millionen Euro","Öffentliche Verwaltung, Verteidigung, Erziehung und Unterricht, Gesundheits- und Sozialwesen","Bruttowertschöpfung","1.176,3",""
"2016","Albanien","Jeweilige Preise, Millionen Euro","Kunst, Unterhaltung und Erholung; Erbringung von sonstigen Dienstleistungen; Private Haushalte, exterritoriale Organisationen und Körperschaften","Bruttowertschöpfung","284,2",""
"2016","Serbien","Jeweilige Preise, Millionen Euro","Insgesamt - alle NACE-Wirtschaftszweige","Bruttowertschöpfung","30.450,7",""
"2016","Serbien","Jeweilige Preise, Millionen Euro","Land- und Forstwirtschaft, Fischerei","Bruttowertschöpfung","2.497,9",""
"2016","Serbien","Jeweilige Preise, Millionen Euro","Industrie (ohne Baugewerbe)","Bruttowertschöpfung","8.021,2",""
"2016","Serbien","Jeweilige Preise, Millionen Euro","Verarbeitendes Gewerbe/Herstellung von Waren","Bruttowertschöpfung","5.412,7",""
"2016","Serbien","Jeweilige Preise, Millionen Euro","Baugewerbe/Bau","Bruttowertschöpfung","1.425,5",""
"2016","Serbien","Jeweilige Preise, Millionen Euro","Handel, Instandhaltung, Verkehr, Gastgewerbe/Beherbergung und Gastronomie","Bruttowertschöpfung","5.932,2",""
"2016","Serbien","Jeweilige Preise, Millionen Euro","Information und Kommunikation","Bruttowertschöpfung","1.777,2",""
"2016","Serbien","Jeweilige Preise, Millionen Euro","Erbringung von Finanz- und Versicherungsdienstleistungen","Bruttowertschöpfung","1.081,5",""
"2016","Serbien","Jeweilige Preise, Millionen Euro","Grundstücks- und Wohnungswesen","Bruttowertschöpfung","2.770,6",""
"2016","Serbien","Jeweilige Preise, Millionen Euro","Erbringung von freiberuflichen, wissenschaftlichen und technischen Dienstleistungen, Erbringung von sonstigen wirtschaftlichen Dienstleistungen","Bruttowertschöpfung","2.184,6",""
"2016","Serbien","Jeweilige Preise, Millionen Euro","Öffentliche Verwaltung, Verteidigung, Erziehung und Unterricht, Gesundheits- und Sozialwesen","Bruttowertschöpfung","3.728,9",""
"2016","Serbien","Jeweilige Preise, Millionen Euro","Kunst, Unterhaltung und Erholung; Erbringung von sonstigen Dienstleistungen; Private Haushalte, exterritoriale Organisationen und Körperschaften","Bruttowertschöpfung","1.031,0",""
"2016","Türkei","Jeweilige Preise, Millionen Euro","Insgesamt - alle NACE-Wirtschaftszweige","Bruttowertschöpfung","687.613,0",""
"2016","Türkei","Jeweilige Preise, Millionen Euro","Land- und Forstwirtschaft, Fischerei","Bruttowertschöpfung","48.247,1",""
"2016","Türkei","Jeweilige Preise, Millionen Euro","Industrie (ohne Baugewerbe)","Bruttowertschöpfung","153.084,0",""
"2016","Türkei","Jeweilige Preise, Millionen Euro","Verarbeitendes Gewerbe/Herstellung von Waren","Bruttowertschöpfung","129.506,7",""
"2016","Türkei","Jeweilige Preise, Millionen Euro","Baugewerbe/Bau","Bruttowertschöpfung","66.809,1",""
"2016","Türkei","Jeweilige Preise, Millionen Euro","Handel, Instandhaltung, Verkehr, Gastgewerbe/Beherbergung und Gastronomie","Bruttowertschöpfung","167.768,2",""
"2016","Türkei","Jeweilige Preise, Millionen Euro","Information und Kommunikation","Bruttowertschöpfung","18.976,9",""
"2016","Türkei","Jeweilige Preise, Millionen Euro","Erbringung von Finanz- und Versicherungsdienstleistungen","Bruttowertschöpfung","26.041,0",""
"2016","Türkei","Jeweilige Preise, Millionen Euro","Grundstücks- und Wohnungswesen","Bruttowertschöpfung","60.288,1",""
"2016","Türkei","Jeweilige Preise, Millionen Euro","Erbringung von freiberuflichen, wissenschaftlichen und technischen Dienstleistungen, Erbringung von sonstigen wirtschaftlichen Dienstleistungen","Bruttowertschöpfung","41.065,5",""
"2016","Türkei","Jeweilige Preise, Millionen Euro","Öffentliche Verwaltung, Verteidigung, Erziehung und Unterricht, Gesundheits- und Sozialwesen","Bruttowertschöpfung","90.217,8",""
"2016","Türkei","Jeweilige Preise, Millionen Euro","Kunst, Unterhaltung und Erholung; Erbringung von sonstigen Dienstleistungen; Private Haushalte, exterritoriale Organisationen und Körperschaften","Bruttowertschöpfung","15.115,2",""
"2016","Bosnien und Herzegowina","Jeweilige Preise, Millionen Euro","Insgesamt - alle NACE-Wirtschaftszweige","Bruttowertschöpfung","13.000,9",""
"2016","Bosnien und Herzegowina","Jeweilige Preise, Millionen Euro","Land- und Forstwirtschaft, Fischerei","Bruttowertschöpfung","973,9",""
"2016","Bosnien und Herzegowina","Jeweilige Preise, Millionen Euro","Industrie (ohne Baugewerbe)","Bruttowertschöpfung","2.940,0",""
"2016","Bosnien und Herzegowina","Jeweilige Preise, Millionen Euro","Verarbeitendes Gewerbe/Herstellung von Waren","Bruttowertschöpfung","1.891,2",""
"2016","Bosnien und Herzegowina","Jeweilige Preise, Millionen Euro","Baugewerbe/Bau","Bruttowertschöpfung","601,7",""
"2016","Bosnien und Herzegowina","Jeweilige Preise, Millionen Euro","Handel, Instandhaltung, Verkehr, Gastgewerbe/Beherbergung und Gastronomie","Bruttowertschöpfung","2.916,1",""
"2016","Bosnien und Herzegowina","Jeweilige Preise, Millionen Euro","Information und Kommunikation","Bruttowertschöpfung","669,3",""
"2016","Bosnien und Herzegowina","Jeweilige Preise, Millionen Euro","Erbringung von Finanz- und Versicherungsdienstleistungen","Bruttowertschöpfung","572,3",""
"2016","Bosnien und Herzegowina","Jeweilige Preise, Millionen Euro","Grundstücks- und Wohnungswesen","Bruttowertschöpfung","752,8",""
"2016","Bosnien und Herzegowina","Jeweilige Preise, Millionen Euro","Erbringung von freiberuflichen, wissenschaftlichen und technischen Dienstleistungen, Erbringung von sonstigen wirtschaftlichen Dienstleistungen","Bruttowertschöpfung","569,6",""
"2016","Bosnien und Herzegowina","Jeweilige Preise, Millionen Euro","Öffentliche Verwaltung, Verteidigung, Erziehung und Unterricht, Gesundheits- und Sozialwesen","Bruttowertschöpfung","2.623,2",""
"2016","Bosnien und Herzegowina","Jeweilige Preise, Millionen Euro","Kunst, Unterhaltung und Erholung; Erbringung von sonstigen Dienstleistungen; Private Haushalte, exterritoriale Organisationen und Körperschaften","Bruttowertschöpfung","382,1",""
"2016","Kosovo (gemäß der Resolution 1244/99 des Sicherheitsrates der Vereinten Nationen)","Jeweilige Preise, Millionen Euro","Insgesamt - alle NACE-Wirtschaftszweige","Bruttowertschöpfung","4.880,0",""
"2016","Kosovo (gemäß der Resolution 1244/99 des Sicherheitsrates der Vereinten Nationen)","Jeweilige Preise, Millionen Euro","Land- und Forstwirtschaft, Fischerei","Bruttowertschöpfung","635,0",""
"2016","Kosovo (gemäß der Resolution 1244/99 des Sicherheitsrates der Vereinten Nationen)","Jeweilige Preise, Millionen Euro","Industrie (ohne Baugewerbe)","Bruttowertschöpfung","1.049,3",""
"2016","Kosovo (gemäß der Resolution 1244/99 des Sicherheitsrates der Vereinten Nationen)","Jeweilige Preise, Millionen Euro","Verarbeitendes Gewerbe/Herstellung von Waren","Bruttowertschöpfung","665,9",""
"2016","Kosovo (gemäß der Resolution 1244/99 des Sicherheitsrates der Vereinten Nationen)","Jeweilige Preise, Millionen Euro","Baugewerbe/Bau","Bruttowertschöpfung","395,4",""
"2016","Kosovo (gemäß der Resolution 1244/99 des Sicherheitsrates der Vereinten Nationen)","Jeweilige Preise, Millionen Euro","Handel, Instandhaltung, Verkehr, Gastgewerbe/Beherbergung und Gastronomie","Bruttowertschöpfung","1.039,1",""
"2016","Kosovo (gemäß der Resolution 1244/99 des Sicherheitsrates der Vereinten Nationen)","Jeweilige Preise, Millionen Euro","Information und Kommunikation","Bruttowertschöpfung","111,6",""
"2016","Kosovo (gemäß der Resolution 1244/99 des Sicherheitsrates der Vereinten Nationen)","Jeweilige Preise, Millionen Euro","Erbringung von Finanz- und Versicherungsdienstleistungen","Bruttowertschöpfung","175,8",""
"2016","Kosovo (gemäß der Resolution 1244/99 des Sicherheitsrates der Vereinten Nationen)","Jeweilige Preise, Millionen Euro","Grundstücks- und Wohnungswesen","Bruttowertschöpfung","483,8",""
"2016","Kosovo (gemäß der Resolution 1244/99 des Sicherheitsrates der Vereinten Nationen)","Jeweilige Preise, Millionen Euro","Erbringung von freiberuflichen, wissenschaftlichen und technischen Dienstleistungen, Erbringung von sonstigen wirtschaftlichen Dienstleistungen","Bruttowertschöpfung","131,0",""
"2016","Kosovo (gemäß der Resolution 1244/99 des Sicherheitsrates der Vereinten Nationen)","Jeweilige Preise, Millionen Euro","Öffentliche Verwaltung, Verteidigung, Erziehung und Unterricht, Gesundheits- und Sozialwesen","Bruttowertschöpfung","821,1",""
"2016","Kosovo (gemäß der Resolution 1244/99 des Sicherheitsrates der Vereinten Nationen)","Jeweilige Preise, Millionen Euro","Kunst, Unterhaltung und Erholung; Erbringung von sonstigen Dienstleistungen; Private Haushalte, exterritoriale Organisationen und Körperschaften","Bruttowertschöpfung","37,8",""
"2017","Europäische Union - 28 Länder","Jeweilige Preise, Millionen Euro","Insgesamt - alle NACE-Wirtschaftszweige","Bruttowertschöpfung","13.770.344,5",""
"2017","Europäische Union - 28 Länder","Jeweilige Preise, Millionen Euro","Land- und Forstwirtschaft, Fischerei","Bruttowertschöpfung","235.984,5",""
"2017","Europäische Union - 28 Länder","Jeweilige Preise, Millionen Euro","Industrie (ohne Baugewerbe)","Bruttowertschöpfung","2.650.465,5",""
"2017","Europäische Union - 28 Länder","Jeweilige Preise, Millionen Euro","Verarbeitendes Gewerbe/Herstellung von Waren","Bruttowertschöpfung","2.213.504,3",""
"2017","Europäische Union - 28 Länder","Jeweilige Preise, Millionen Euro","Baugewerbe/Bau","Bruttowertschöpfung","730.719,8",""
"2017","Europäische Union - 28 Länder","Jeweilige Preise, Millionen Euro","Handel, Instandhaltung, Verkehr, Gastgewerbe/Beherbergung und Gastronomie","Bruttowertschöpfung","2.613.954,0",""
"2017","Europäische Union - 28 Länder","Jeweilige Preise, Millionen Euro","Information und Kommunikation","Bruttowertschöpfung","701.059,2",""
"2017","Europäische Union - 28 Länder","Jeweilige Preise, Millionen Euro","Erbringung von Finanz- und Versicherungsdienstleistungen","Bruttowertschöpfung","689.231,5",""
"2017","Europäische Union - 28 Länder","Jeweilige Preise, Millionen Euro","Grundstücks- und Wohnungswesen","Bruttowertschöpfung","1.547.155,5",""
"2017","Europäische Union - 28 Länder","Jeweilige Preise, Millionen Euro","Erbringung von freiberuflichen, wissenschaftlichen und technischen Dienstleistungen, Erbringung von sonstigen wirtschaftlichen Dienstleistungen","Bruttowertschöpfung","1.563.685,2",""
"2017","Europäische Union - 28 Länder","Jeweilige Preise, Millionen Euro","Öffentliche Verwaltung, Verteidigung, Erziehung und Unterricht, Gesundheits- und Sozialwesen","Bruttowertschöpfung","2.567.226,8",""
"2017","Europäische Union - 28 Länder","Jeweilige Preise, Millionen Euro","Kunst, Unterhaltung und Erholung; Erbringung von sonstigen Dienstleistungen; Private Haushalte, exterritoriale Organisationen und Körperschaften","Bruttowertschöpfung","470.862,6",""
"2017","Europäische Union - 27 Länder (ab 2019)","Jeweilige Preise, Millionen Euro","Insgesamt - alle NACE-Wirtschaftszweige","Bruttowertschöpfung","11.663.619,1",""
"2017","Europäische Union - 27 Länder (ab 2019)","Jeweilige Preise, Millionen Euro","Land- und Forstwirtschaft, Fischerei","Bruttowertschöpfung","220.533,4",""
"2017","Europäische Union - 27 Länder (ab 2019)","Jeweilige Preise, Millionen Euro","Industrie (ohne Baugewerbe)","Bruttowertschöpfung","2.365.253,7",""
"2017","Europäische Union - 27 Länder (ab 2019)","Jeweilige Preise, Millionen Euro","Verarbeitendes Gewerbe/Herstellung von Waren","Bruttowertschöpfung","2.001.281,8",""
"2017","Europäische Union - 27 Länder (ab 2019)","Jeweilige Preise, Millionen Euro","Baugewerbe/Bau","Bruttowertschöpfung","600.899,3",""
"2017","Europäische Union - 27 Länder (ab 2019)","Jeweilige Preise, Millionen Euro","Handel, Instandhaltung, Verkehr, Gastgewerbe/Beherbergung und Gastronomie","Bruttowertschöpfung","2.247.424,5",""
"2017","Europäische Union - 27 Länder (ab 2019)","Jeweilige Preise, Millionen Euro","Information und Kommunikation","Bruttowertschöpfung","557.079,9",""
"2017","Europäische Union - 27 Länder (ab 2019)","Jeweilige Preise, Millionen Euro","Erbringung von Finanz- und Versicherungsdienstleistungen","Bruttowertschöpfung","537.212,3",""
"2017","Europäische Union - 27 Länder (ab 2019)","Jeweilige Preise, Millionen Euro","Grundstücks- und Wohnungswesen","Bruttowertschöpfung","1.261.950,6",""
"2017","Europäische Union - 27 Länder (ab 2019)","Jeweilige Preise, Millionen Euro","Erbringung von freiberuflichen, wissenschaftlichen und technischen Dienstleistungen, Erbringung von sonstigen wirtschaftlichen Dienstleistungen","Bruttowertschöpfung","1.294.918,3",""
"2017","Europäische Union - 27 Länder (ab 2019)","Jeweilige Preise, Millionen Euro","Öffentliche Verwaltung, Verteidigung, Erziehung und Unterricht, Gesundheits- und Sozialwesen","Bruttowertschöpfung","2.182.730,2",""
"2017","Europäische Union - 27 Länder (ab 2019)","Jeweilige Preise, Millionen Euro","Kunst, Unterhaltung und Erholung; Erbringung von sonstigen Dienstleistungen; Private Haushalte, exterritoriale Organisationen und Körperschaften","Bruttowertschöpfung","395.616,8",""
"2017","Europäische Union - 15 Länder (1995-2004)","Jeweilige Preise, Millionen Euro","Insgesamt - alle NACE-Wirtschaftszweige","Bruttowertschöpfung","12.603.448,7",""
"2017","Europäische Union - 15 Länder (1995-2004)","Jeweilige Preise, Millionen Euro","Land- und Forstwirtschaft, Fischerei","Bruttowertschöpfung","196.427,8",""
"2017","Europäische Union - 15 Länder (1995-2004)","Jeweilige Preise, Millionen Euro","Industrie (ohne Baugewerbe)","Bruttowertschöpfung","2.353.151,7",""
"2017","Europäische Union - 15 Länder (1995-2004)","Jeweilige Preise, Millionen Euro","Verarbeitendes Gewerbe/Herstellung von Waren","Bruttowertschöpfung","1.973.665,7",""
"2017","Europäische Union - 15 Länder (1995-2004)","Jeweilige Preise, Millionen Euro","Baugewerbe/Bau","Bruttowertschöpfung","659.631,5",""
"2017","Europäische Union - 15 Länder (1995-2004)","Jeweilige Preise, Millionen Euro","Handel, Instandhaltung, Verkehr, Gastgewerbe/Beherbergung und Gastronomie","Bruttowertschöpfung","2.351.510,8",""
"2017","Europäische Union - 15 Länder (1995-2004)","Jeweilige Preise, Millionen Euro","Information und Kommunikation","Bruttowertschöpfung","643.985,4",""
"2017","Europäische Union - 15 Länder (1995-2004)","Jeweilige Preise, Millionen Euro","Erbringung von Finanz- und Versicherungsdienstleistungen","Bruttowertschöpfung","641.697,7",""
"2017","Europäische Union - 15 Länder (1995-2004)","Jeweilige Preise, Millionen Euro","Grundstücks- und Wohnungswesen","Bruttowertschöpfung","1.460.010,5",""
"2017","Europäische Union - 15 Länder (1995-2004)","Jeweilige Preise, Millionen Euro","Erbringung von freiberuflichen, wissenschaftlichen und technischen Dienstleistungen, Erbringung von sonstigen wirtschaftlichen Dienstleistungen","Bruttowertschöpfung","1.465.475,4",""
"2017","Europäische Union - 15 Länder (1995-2004)","Jeweilige Preise, Millionen Euro","Öffentliche Verwaltung, Verteidigung, Erziehung und Unterricht, Gesundheits- und Sozialwesen","Bruttowertschöpfung","2.392.965,5",""
"2017","Europäische Union - 15 Länder (1995-2004)","Jeweilige Preise, Millionen Euro","Kunst, Unterhaltung und Erholung; Erbringung von sonstigen Dienstleistungen; Private Haushalte, exterritoriale Organisationen und Körperschaften","Bruttowertschöpfung","438.592,4",""
"2017","Euroraum (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Jeweilige Preise, Millionen Euro","Insgesamt - alle NACE-Wirtschaftszweige","Bruttowertschöpfung","10.040.019,9",""
"2017","Euroraum (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Jeweilige Preise, Millionen Euro","Land- und Forstwirtschaft, Fischerei","Bruttowertschöpfung","176.170,5",""
"2017","Euroraum (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Jeweilige Preise, Millionen Euro","Industrie (ohne Baugewerbe)","Bruttowertschöpfung","1.991.723,5",""
"2017","Euroraum (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Jeweilige Preise, Millionen Euro","Verarbeitendes Gewerbe/Herstellung von Waren","Bruttowertschöpfung","1.699.976,5",""
"2017","Euroraum (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Jeweilige Preise, Millionen Euro","Baugewerbe/Bau","Bruttowertschöpfung","502.216,5",""
"2017","Euroraum (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Jeweilige Preise, Millionen Euro","Handel, Instandhaltung, Verkehr, Gastgewerbe/Beherbergung und Gastronomie","Bruttowertschöpfung","1.909.807,2",""
"2017","Euroraum (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Jeweilige Preise, Millionen Euro","Information und Kommunikation","Bruttowertschöpfung","468.831,9",""
"2017","Euroraum (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Jeweilige Preise, Millionen Euro","Erbringung von Finanz- und Versicherungsdienstleistungen","Bruttowertschöpfung","465.842,1",""
"2017","Euroraum (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Jeweilige Preise, Millionen Euro","Grundstücks- und Wohnungswesen","Bruttowertschöpfung","1.133.693,8",""
"2017","Euroraum (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Jeweilige Preise, Millionen Euro","Erbringung von freiberuflichen, wissenschaftlichen und technischen Dienstleistungen, Erbringung von sonstigen wirtschaftlichen Dienstleistungen","Bruttowertschöpfung","1.143.722,9",""
"2017","Euroraum (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Jeweilige Preise, Millionen Euro","Öffentliche Verwaltung, Verteidigung, Erziehung und Unterricht, Gesundheits- und Sozialwesen","Bruttowertschöpfung","1.897.403,3",""
"2017","Euroraum (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Jeweilige Preise, Millionen Euro","Kunst, Unterhaltung und Erholung; Erbringung von sonstigen Dienstleistungen; Private Haushalte, exterritoriale Organisationen und Körperschaften","Bruttowertschöpfung","350.608,1",""
"2017","Euroraum (19 Länder)","Jeweilige Preise, Millionen Euro","Insgesamt - alle NACE-Wirtschaftszweige","Bruttowertschöpfung","10.040.019,9",""
"2017","Euroraum (19 Länder)","Jeweilige Preise, Millionen Euro","Land- und Forstwirtschaft, Fischerei","Bruttowertschöpfung","176.170,5",""
"2017","Euroraum (19 Länder)","Jeweilige Preise, Millionen Euro","Industrie (ohne Baugewerbe)","Bruttowertschöpfung","1.991.723,5",""
"2017","Euroraum (19 Länder)","Jeweilige Preise, Millionen Euro","Verarbeitendes Gewerbe/Herstellung von Waren","Bruttowertschöpfung","1.699.976,5",""
"2017","Euroraum (19 Länder)","Jeweilige Preise, Millionen Euro","Baugewerbe/Bau","Bruttowertschöpfung","502.216,5",""
"2017","Euroraum (19 Länder)","Jeweilige Preise, Millionen Euro","Handel, Instandhaltung, Verkehr, Gastgewerbe/Beherbergung und Gastronomie","Bruttowertschöpfung","1.909.807,2",""
"2017","Euroraum (19 Länder)","Jeweilige Preise, Millionen Euro","Information und Kommunikation","Bruttowertschöpfung","468.831,9",""
"2017","Euroraum (19 Länder)","Jeweilige Preise, Millionen Euro","Erbringung von Finanz- und Versicherungsdienstleistungen","Bruttowertschöpfung","465.842,1",""
"2017","Euroraum (19 Länder)","Jeweilige Preise, Millionen Euro","Grundstücks- und Wohnungswesen","Bruttowertschöpfung","1.133.693,8",""
"2017","Euroraum (19 Länder)","Jeweilige Preise, Millionen Euro","Erbringung von freiberuflichen, wissenschaftlichen und technischen Dienstleistungen, Erbringung von sonstigen wirtschaftlichen Dienstleistungen","Bruttowertschöpfung","1.143.722,9",""
"2017","Euroraum (19 Länder)","Jeweilige Preise, Millionen Euro","Öffentliche Verwaltung, Verteidigung, Erziehung und Unterricht, Gesundheits- und Sozialwesen","Bruttowertschöpfung","1.897.403,3",""
"2017","Euroraum (19 Länder)","Jeweilige Preise, Millionen Euro","Kunst, Unterhaltung und Erholung; Erbringung von sonstigen Dienstleistungen; Private Haushalte, exterritoriale Organisationen und Körperschaften","Bruttowertschöpfung","350.608,1",""
"2017","Euroraum (12 Länder)","Jeweilige Preise, Millionen Euro","Insgesamt - alle NACE-Wirtschaftszweige","Bruttowertschöpfung","9.817.534,8",""
"2017","Euroraum (12 Länder)","Jeweilige Preise, Millionen Euro","Land- und Forstwirtschaft, Fischerei","Bruttowertschöpfung","169.879,3",""
"2017","Euroraum (12 Länder)","Jeweilige Preise, Millionen Euro","Industrie (ohne Baugewerbe)","Bruttowertschöpfung","1.944.493,3",""
"2017","Euroraum (12 Länder)","Jeweilige Preise, Millionen Euro","Verarbeitendes Gewerbe/Herstellung von Waren","Bruttowertschöpfung","1.660.969,2",""
"2017","Euroraum (12 Länder)","Jeweilige Preise, Millionen Euro","Baugewerbe/Bau","Bruttowertschöpfung","487.339,7",""
"2017","Euroraum (12 Länder)","Jeweilige Preise, Millionen Euro","Handel, Instandhaltung, Verkehr, Gastgewerbe/Beherbergung und Gastronomie","Bruttowertschöpfung","1.858.658,0",""
"2017","Euroraum (12 Länder)","Jeweilige Preise, Millionen Euro","Information und Kommunikation","Bruttowertschöpfung","457.972,4",""
"2017","Euroraum (12 Länder)","Jeweilige Preise, Millionen Euro","Erbringung von Finanz- und Versicherungsdienstleistungen","Bruttowertschöpfung","457.396,3",""
"2017","Euroraum (12 Länder)","Jeweilige Preise, Millionen Euro","Grundstücks- und Wohnungswesen","Bruttowertschöpfung","1.113.455,9",""
"2017","Euroraum (12 Länder)","Jeweilige Preise, Millionen Euro","Erbringung von freiberuflichen, wissenschaftlichen und technischen Dienstleistungen, Erbringung von sonstigen wirtschaftlichen Dienstleistungen","Bruttowertschöpfung","1.122.840,4",""
"2017","Euroraum (12 Länder)","Jeweilige Preise, Millionen Euro","Öffentliche Verwaltung, Verteidigung, Erziehung und Unterricht, Gesundheits- und Sozialwesen","Bruttowertschöpfung","1.862.885,4",""
"2017","Euroraum (12 Länder)","Jeweilige Preise, Millionen Euro","Kunst, Unterhaltung und Erholung; Erbringung von sonstigen Dienstleistungen; Private Haushalte, exterritoriale Organisationen und Körperschaften","Bruttowertschöpfung","342.614,0",""
"2017","Belgien","Jeweilige Preise, Millionen Euro","Insgesamt - alle NACE-Wirtschaftszweige","Bruttowertschöpfung","398.134,3",""
"2017","Belgien","Jeweilige Preise, Millionen Euro","Land- und Forstwirtschaft, Fischerei","Bruttowertschöpfung","2.843,6",""
"2017","Belgien","Jeweilige Preise, Millionen Euro","Industrie (ohne Baugewerbe)","Bruttowertschöpfung","65.908,2",""
"2017","Belgien","Jeweilige Preise, Millionen Euro","Verarbeitendes Gewerbe/Herstellung von Waren","Bruttowertschöpfung","55.743,9",""
